Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
554,Michael Turner,LAC,RB,16,0,0,0,335,3,0,0,0,0,0,0,0,3.2,51.5
554,Brandon Chillar,LAR,LB,16,0,0,0,0,0,0,0,0,0,0,1,1,3.2,51.5
554,E Green,ARI,CB,12,0,0,0,0,0,0,0,0,0,1,1,1,4.3,51.5
554,A Dyson,SEA,CB,10,0,0,0,0,0,0,0,0,0,1,1,1,5.2,51.5
558,Tommie Harris,CHI,DT,16,0,0,0,0,0,0,0,0,3,0,2,2,3.2,51.1
559,S Foley,LAC,LB,13,0,0,0,0,0,0,0,0,4.5,0,1,0,3.9,50.9
559,Antwan Odom,TEN,DE,16,0,0,0,0,0,0,0,0,2,0,1,2,3.2,50.9
561,Jason Babin,HOU,OLB,12,0,0,0,0,0,0,0,0,4,0,2,0,4.2,50.2
562,D Jackson,TB,S,11,0,0,0,0,0,0,0,0,1,1,0,0,4.6,50.1
562,J Putzier,DEN,WR,16,0,0,0,0,0,37,481,0,0,0,0,0,3.1,50.1
564,Charlie Frye,CLE,QB,7,1002,4,5,60,1,0,0,0,0,0,0,0,7.2,50.08
565,J Davis,DET,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.1,50
565,C Emmons,NYG,LB,9,0,0,0,0,0,0,0,0,0,1,0,0,5.6,50
567,Brandon Jacobs,NYG,RB,16,0,0,0,99,7,0,0,0,0,0,0,0,3.1,49.9
567,P Prioleau,WAS,SS,15,0,0,0,0,0,0,0,0,3,0,2,1,3.3,49.9
569,D Johnson,SF,DB,14,0,0,0,0,0,0,0,0,1,0,0,1,3.6,49.7
570,F Washington,LV,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.1,49.5
570,Mike McKenzie,NO,DB,15,0,0,0,0,0,0,0,0,0,1,0,0,3.3,49.5
570,Demarcus Faggins,HOU,DB,13,0,0,0,0,0,0,0,0,0,0,0,0,3.8,49.5
573,Bryant Johnson,ARI,WR,14,0,0,0,0,0,40,432,1,0,0,0,0,3.5,49.2
574,J Cortez,DAL,K,7,0,0,0,0,0,0,0,0,0,0,0,0,7,49
574,Marlin Jackson,IND,DB,15,0,0,0,0,0,0,0,0,0,1,0,0,3.3,49
576,A Smith,TB,TE,16,0,0,0,0,0,41,367,2,0,0,0,0,3,48.7
577,Jeff Garcia,DET,QB,6,937,3,6,51,1,0,0,0,0,0,0,0,8.1,48.58
578,K Davis,DAL,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,3,48.5
578,J Bolden,TB,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,3,48.5
578,Corey Webster,NYG,CB,15,0,0,0,0,0,0,0,0,0,0,2,0,3.2,48.5
578,I Ohalete,CIN,SS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.2,48.5
582,C Anderson,LV,TE,14,0,0,0,0,0,24,303,3,0,0,0,0,3.4,48.3
583,Marcus Stroud,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,1,0,3,48.2
583,Trevor Pryce,DEN,DE,16,0,0,0,0,0,0,0,0,4,0,1,0,3,48.2
585,D Robertson,NYJ,NT,13,0,0,0,0,0,0,0,0,3.5,0,1,0,3.7,48
585,T Washington,LV,NT,16,0,0,0,0,0,0,0,0,0,0,1,0,3,48
587,Ladell Betts,WAS,RB,12,0,0,0,338,1,10,78,1,0,0,0,0,4,47.6
588,K Moorehead,CAR,DT,15,0,0,0,0,0,0,0,0,5,0,1,2,3.2,47.5
589,Ryan Fitzpatrick,LAR,QB,4,777,4,8,64,2,0,0,0,0,0,0,0,11.9,47.48
590,K Robinson,MIN,WR,14,0,0,0,27,1,22,347,1,0,0,0,0,3.4,47.4
590,Matt Schaub,ATL,QB,16,495,4,0,76,0,0,0,0,0,0,0,0,3,47.4
592,B Sapp,KC,CB,16,0,0,0,0,0,0,0,0,2.5,0,1,0,2.9,47
592,Ed Reed,BAL,FS,10,0,0,0,0,0,0,0,0,0,1,0,0,4.7,47
592,Chris Hovan,TB,DT,16,0,0,0,0,0,0,0,0,0,0,0,2,2.9,47
592,M Green,CHI,SS,16,0,0,0,0,0,0,0,0,0,1,2,1,2.9,47
596,C Houston,NYJ,RB,12,0,0,0,302,2,8,66,0,0,0,0,0,3.9,46.8
597,Justin Gage,CHI,WR,15,0,0,0,0,0,31,346,2,0,0,1,1,3.1,46.6
598,Ryan Denney,BUF,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,2.9,46.4
599,Patrick Crayton,DAL,WR,11,0,0,0,0,0,22,341,2,0,0,0,0,4.2,46.1
600,Cullen Jenkins,GB,DE,16,0,0,0,0,0,0,0,0,3,0,0,1,2.9,46
601,Z Hilton,NO,TE,15,0,0,0,0,0,35,396,1,0,0,0,0,3,45.6
602,C Wilson,PIT,WR,16,0,0,0,0,0,26,451,0,0,0,0,0,2.8,45.1
603,K VonOelhoffen,PIT,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,2.8,45
604,Ryan Moats,PHI,RB,7,0,0,0,278,3,4,7,0,0,0,1,1,6.4,44.5
605,Shaun Ellis,NYJ,DE,13,0,0,0,0,0,0,0,0,2.5,0,1,0,3.4,44.1
606,L Arrington,WAS,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,3.4,44
607,B Emanuel,SF,SS,11,0,0,0,0,0,0,0,0,0.5,1,0,0,4,43.7
608,Yeremiah Bell,MIA,FS,16,0,0,0,0,0,0,0,0,3,1,1,2,2.7,43.3
609,Travis Henry,TEN,RB,10,0,0,0,335,0,13,117,0,0,0,0,0,4.3,43.2
610,Jeff Zgonina,MIA,DT,16,0,0,0,0,0,0,0,0,2,0,0,1,2.7,43.1
611,T Fisher,LAR,CB,8,0,0,0,0,0,0,0,0,0,0,0,1,5.4,43
612,R Williams,JAX,WR,16,0,0,0,3,0,35,445,0,0,0,0,0,2.7,42.8
612,K Bell,KC,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.7,42.8
614,S Vines,DET,WR,13,0,0,0,7,0,40,417,0,0,0,0,0,3.3,42.4
614,D Martin,GB,WR,12,0,0,0,0,0,27,224,3,0,0,0,0,3.5,42.4
616,D Nguyen,DAL,LB,8,0,0,0,0,0,0,0,0,1,1,0,2,5.3,42.2
617,Brandon Jones,TEN,WR,10,0,0,0,1,0,23,299,2,0,0,0,0,4.2,42
617,Jeff Ulbrich,SF,LB,5,0,0,0,0,0,0,0,0,0,0,1,0,8.4,42
619,R Williams,TEN,WR,10,0,0,0,0,0,21,299,2,0,0,0,0,4.2,41.9
619,Cory Redding,DET,DE,16,0,0,0,0,0,0,0,0,1,0,1,1,2.6,41.9
619,Wes Welker,MIA,WR,16,0,0,0,5,0,29,434,0,0,0,0,0,2.6,41.9
619,James Harrison,PIT,LB,16,0,0,0,0,0,0,0,0,3,1,0,0,2.6,41.9
619,D Coakley,LAR,LB,12,0,0,0,0,0,0,0,0,2,1,0,0,3.5,41.9
624,Monty Beisel,NE,LB,15,0,0,0,0,0,0,0,0,1,0,1,0,2.8,41.7
625,S Hodge,NO,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,3.2,41.5
625,Reggie Torbor,NYG,DE,14,0,0,0,0,0,0,0,0,0,1,1,1,3,41.5
625,D Graham,NE,WR,11,0,0,0,0,0,16,235,3,0,0,0,0,3.8,41.5
625,Robert Geathers,CIN,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,2.6,41.5
629,Jimmy Kennedy,LAR,DT,15,0,0,0,0,0,0,0,0,3,0,1,0,2.8,41.4
629,Jarret Johnson,BAL,OLB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.6,41.4
629,Donald Lee,GB,TE,15,0,0,0,0,0,33,294,2,0,0,0,0,2.8,41.4
629,D Pollack,CIN,LB,14,0,0,0,0,0,0,0,0,4.5,0,0,1,3,41.4
633,C Claiborne,LAR,LB,14,0,0,0,0,0,0,0,0,0.5,0,1,0,2.9,41.2
633,K Lang,CLE,LB,16,0,0,0,0,0,0,0,0,2,0,0,0,2.6,41.2
635,J Azumah,CHI,DB,15,0,0,0,0,0,0,0,0,1,0,0,0,2.7,41
635,M Stewart,CLE,LB,14,0,0,0,0,0,0,0,0,0,1,1,0,2.9,41
635,Bryan Thomas,NYJ,LB,16,0,0,0,0,0,0,0,0,3.5,0,0,0,2.6,41
638,A Pearman,JAX,RB,16,0,0,0,149,1,32,240,0,0,0,1,0,2.6,40.9
638,K Peterson,GB,DT,16,0,0,0,0,0,0,0,0,3,0,2,1,2.6,40.9
640,E James,MIN,DE,15,0,0,0,0,0,0,0,0,4,0,1,0,2.7,40.7
641,Scott Shanle,DAL,LB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,2.7,40.6
641,Dominic Rhodes,IND,RB,13,0,0,0,118,4,12,88,0,0,0,0,0,3.1,40.6
643,David Bowens,MIA,LB,16,0,0,0,0,0,0,0,0,6,0,1,0,2.5,40.3
644,Ahman Green,GB,RB,5,0,0,0,255,0,19,147,0,0,0,0,0,8,40.2
644,Ma'ake Kemoeatu,BAL,NT,16,0,0,0,0,0,0,0,0,1,0,0,1,2.5,40.2
644,Bobby McCray,JAX,DE,16,0,0,0,0,0,0,0,0,5.5,0,2,1,2.5,40.2
647,R Kolodziej,ARI,NT,16,0,0,0,0,0,0,0,0,3,0,2,2,2.5,39.9
647,L Toefield,JAX,RB,9,0,0,0,142,4,3,17,0,0,0,0,0,4.4,39.9
649,Chris Canty,DAL,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,0,2.5,39.7
649,Chauncey Davis,ATL,DE,16,0,0,0,0,0,0,0,0,1,0,0,2,2.5,39.7
649,A Adams,SF,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,39.7
652,Maurice Morris,SEA,RB,16,0,0,0,288,1,5,48,0,0,0,0,0,2.5,39.6
653,G Earl,HOU,SS,10,0,0,0,0,0,0,0,0,0,2,0,0,4,39.5
654,Bo Scaife,TEN,TE,16,0,0,0,0,0,37,273,2,0,0,0,0,2.5,39.3
654,Jarvis Green,NE,DE,15,0,0,0,0,0,0,0,0,2.5,0,1,0,2.6,39.3
656,E Ekuban,DEN,DL,16,0,0,0,0,0,0,0,0,4,0,0,1,2.4,39.1
656,V Morency,HOU,RB,12,0,0,0,184,2,10,87,0,0,0,0,1,3.3,39.1
658,Nick Novak,ARI,K,10,0,0,0,0,0,0,0,0,0,0,0,0,3.9,39
658,Charles Woodson,LV,SS,6,0,0,0,0,0,0,0,0,0,1,1,0,6.5,39
658,R Tate,ARI,CB,13,0,0,0,0,0,0,0,0,0,2,1,0,3,39
658,D Sanders,BAL,WR,16,0,0,0,0,0,0,0,0,0,2,0,0,2.4,39
662,Keary Colbert,CAR,WR,16,0,0,0,6,0,25,282,2,0,0,0,0,2.4,38.8
663,T Bryant,NO,DT,16,0,0,0,0,0,0,0,0,4,0,0,1,2.4,38.7
664,A Weaver,BAL,DT,10,0,0,0,0,0,0,0,0,2,0,0,1,3.9,38.6
665,R Mickens,CLE,DB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.4,38.5
665,N Kalu,PHI,DT,15,0,0,0,0,0,0,0,0,2,0,1,0,2.6,38.5
667,Tank Johnson,CHI,DT,16,0,0,0,0,0,0,0,0,5,0,0,0,2.4,38.4
668,B Fletcher,IND,WR,16,0,0,0,0,0,18,202,3,0,0,0,0,2.4,38.2
668,R Caldwell,LAC,WR,16,0,0,0,10,0,28,352,1,0,0,0,0,2.4,38.2
668,Nate Burleson,MIN,WR,12,0,0,0,-6,0,30,328,1,0,0,0,0,3.2,38.2
668,Jason Ferguson,DAL,NT,16,0,0,0,0,0,0,0,0,1,0,0,1,2.4,38.2
672,Z Crockett,LV,TE,16,0,0,0,208,1,13,111,0,0,0,0,0,2.4,37.9
673,Justin Miller,NYJ,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.3,37.5
673,R Bartell,LAR,CB,10,0,0,0,0,0,0,0,0,0,0,1,0,3.8,37.5
675,Michael Clayton,TB,WR,14,0,0,0,2,0,32,372,0,0,0,0,0,2.7,37.4
676,Colin Cole,GB,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.3,37.3
677,M Williams,DET,WR,14,0,0,0,0,0,29,350,1,0,0,0,0,2.6,37
678,D Gibson,LV,SS,6,0,0,0,0,0,0,0,0,1,0,0,1,6.2,36.9
678,Damione Lewis,LAR,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,2.3,36.9
680,L Johnstone,MIN,DE,15,0,0,0,0,0,0,0,0,7.5,0,0,0,2.4,36.6
681,C Johnson,LAR,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,2.6,36.5
681,R Thomas,GB,LB,10,0,0,0,0,0,0,0,0,0,1,0,0,3.6,36.5
681,D Strait,NYJ,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,2.3,36.5
681,C Roby,TEN,WR,13,0,0,0,16,0,21,289,1,0,0,0,0,2.8,36.5
681,Kevin Faulk,NE,RB,8,0,0,0,145,0,29,260,0,0,0,0,0,4.6,36.5
686,D Jolley,NYJ,TE,16,0,0,0,0,0,29,324,1,0,0,0,0,2.3,36.4
687,Renaldo Wynn,WAS,DE,16,0,0,0,0,0,0,0,0,0.5,0,1,1,2.3,36.3
688,Bryant McFadden,PIT,CB,12,0,0,0,0,0,0,0,0,1,1,1,1,3,36.1
689,Jamie Sharper,SEA,LB,8,0,0,0,0,0,0,0,0,0,0,1,0,4.5,36
689,Phillip Buchanon,HOU,DB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.6,36
689,Darnell Dockett,ARI,DT,16,0,0,0,0,0,0,0,0,0.5,1,1,0,2.2,36
692,Justin Bannan,BUF,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.2,35.7
693,C Watson,NO,LB,9,0,0,0,0,0,0,0,0,1,0,0,0,3.9,35.5
693,Brodney Pool,CLE,DB,13,0,0,0,0,0,0,0,0,1,1,0,1,2.7,35.5
695,T Jones,MIA,SS,6,0,0,0,0,0,0,0,0,2,0,0,0,5.9,35.4
696,J Fletcher,LAC,CB,14,0,0,0,0,0,0,0,0,1,1,0,0,2.5,35.3
696,T Davis,CAR,SS,16,0,0,0,0,0,0,0,0,1.5,0,2,0,2.2,35.3
698,Desmond Clark,CHI,TE,16,0,0,0,0,0,24,229,2,0,0,1,0,2.2,34.9
699,F Jackson,CLE,WR,12,0,0,0,0,0,24,287,1,0,0,0,0,2.9,34.7
700,D Thomas,MIN,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.5,34.5
700,F Brown,NO,DB,12,0,0,0,0,0,0,0,0,0,0,0,0,2.9,34.5
702,C Brown,DEN,DE,14,0,0,0,0,0,0,0,0,2,0,0,2,2.5,34.4
703,I Hilliard,TB,WR,16,0,0,0,0,0,35,282,1,0,0,0,0,2.1,34.2
704,S Davis,LAC,DB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.1,34
705,Justin Griffith,ATL,RB,16,0,0,0,65,0,21,111,3,0,0,0,0,2.1,33.6
705,J Sowell,NYJ,FB,16,0,0,0,1,1,28,155,2,0,0,0,0,2.1,33.6
707,Casey Hampton,PIT,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.1,33.5
707,D McCleon,KC,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,2.8,33.5
709,Marcus Spears,DAL,DE,16,0,0,0,0,0,0,0,0,1.5,0,0,1,2.1,33.2
709,T Walters,IND,WR,16,0,0,0,0,0,14,152,3,0,0,0,0,2.1,33.2
711,Jonathan Babineaux,ATL,DT,16,0,0,0,0,0,0,0,0,0.5,0,0,1,2.1,33.1
712,A Bergen,ARI,TE,16,0,0,0,0,0,28,270,1,0,0,0,0,2.1,33
712,C Brown,NE,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,2.2,33
714,Jared DeVries,DET,DE,16,0,0,0,0,0,0,0,0,3,0,0,2,2.1,32.9
715,R Dayne,DEN,RB,10,0,0,0,270,1,3,17,0,0,0,0,0,3.3,32.7
716,N Diggs,GB,LB,9,0,0,0,0,0,0,0,0,0,0,0,1,3.6,32.5
717,Tim Rattay,TB,QB,4,667,5,6,18,0,0,0,0,0,0,0,0,8.1,32.48
718,B Green,LAR,DE,16,0,0,0,0,0,0,0,0,3,0,2,0,2,32.4
719,K Mangum,CAR,TE,14,0,0,0,0,0,23,202,2,0,0,0,0,2.3,32.2
719,Rock Cartwright,WAS,RB,16,0,0,0,199,2,2,23,0,0,0,1,0,2,32.2
721,Antrel Rolle,ARI,SS,5,0,0,0,0,0,0,0,0,0,1,0,0,6.4,32
721,G Baxter,CLE,DB,5,0,0,0,0,0,0,0,0,0,2,1,0,6.4,32
721,T Faulk,LAR,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,2,32
724,Heath Evans,NE,FB,12,0,0,0,192,0,14,105,0,0,0,0,0,2.6,31.7
725,Brett Keisel,PIT,DE,16,0,0,0,0,0,0,0,0,3,0,1,1,2,31.5
725,W Rainer,DET,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2,31.5
725,L Sanders,HOU,SS,12,0,0,0,0,0,0,0,0,0,1,1,0,2.6,31.5
725,Mark Simoneau,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,2,31.5
729,Chartric Darby,SEA,DT,14,0,0,0,0,0,0,0,0,2.5,0,0,0,2.2,31.2
730,J Carter,LAR,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,2.2,31
730,Gerard Warren,DEN,DT,16,0,0,0,0,0,0,0,0,3,0,1,0,1.9,31
730,J Fisk,CLE,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.9,31
730,B Cundiff,DAL,K,6,0,0,0,0,0,0,0,0,0,0,0,0,5.2,31
734,Junior Seau,MIA,LB,7,0,0,0,0,0,0,0,0,1,0,0,0,4.4,30.9
734,Chris Baker,NYJ,TE,8,0,0,0,0,0,18,269,1,0,0,0,0,3.9,30.9
736,B McMullen,PHI,WR,16,0,0,0,0,0,18,268,1,0,0,0,0,1.9,30.8
737,Igor Olshansky,LAC,DT,14,0,0,0,0,0,0,0,0,3,0,0,0,2.2,30.6
738,D Veal,DEN,DT,15,0,0,0,0,0,0,0,0,1,0,0,1,2,30.4
739,L Neal,LAC,FB,16,0,0,0,98,0,24,145,1,0,0,0,0,1.9,30.3
740,Sage Rosenfels,MIA,QB,4,462,4,3,15,0,0,0,0,0,0,0,0,7.5,29.98
741,O Ayanbadejo,ARI,RB,16,0,0,0,46,0,34,231,0,0,0,0,0,1.9,29.7
742,J Simmons,HOU,SS,14,0,0,0,0,0,0,0,0,1,0,1,1,2.1,29.6
743,J Williams,SEA,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,2.1,29.5
743,M Stone,NE,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,2.3,29.5
743,D Starks,NE,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,4.2,29.5
746,Fred Robbins,NYG,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,1,1.8,29.3
746,K Wong,HOU,LB,5,0,0,0,0,0,0,0,0,1,0,0,0,5.9,29.3
748,R Smith,MIN,LB,16,0,0,0,0,0,0,0,0,1,0,0,2,1.8,29.2
749,R Brown,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.8,29
749,B Walker,DET,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.8,29
749,Ben Leber,LAC,LB,9,0,0,0,0,0,0,0,0,2,0,0,1,3.2,29
752,J Morton,SF,WR,13,0,0,0,0,0,21,288,0,0,0,0,0,2.2,28.8
753,Q Harris,ARI,SS,16,0,0,0,0,0,0,0,0,0,0,0,2,1.8,28.5
754,Nick Goings,CAR,RB,16,0,0,0,133,0,14,151,0,0,0,0,0,1.8,28.4
755,Stephen Cooper,LAC,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.8,28.3
756,C Fason,MIN,RB,13,0,0,0,62,4,0,0,0,0,0,0,0,2.2,28.2
757,L Gordon,PHI,RB,14,0,0,0,182,1,11,79,0,0,0,0,0,2,28.1
758,Jabari Greer,BUF,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.8,28
758,James Butler,NYG,DB,16,0,0,0,0,0,0,0,0,0,2,0,1,1.8,28
758,Eric King,BUF,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.8,28
761,William Joseph,NYG,DT,10,0,0,0,0,0,0,0,0,2,0,0,1,2.8,27.9
761,S Williams,BUF,RB,16,0,0,0,161,0,17,118,0,0,0,0,0,1.7,27.9
761,Tyrone Carter,PIT,DB,16,0,0,0,0,0,0,0,0,1,1,2,1,1.7,27.9
764,E Wyms,TB,DT,16,0,0,0,0,0,0,0,0,2,0,1,1,1.7,27.8
765,Bernard Berrian,CHI,WR,11,0,0,0,31,0,13,246,0,0,0,0,0,2.5,27.7
766,C Hall,KC,DE,14,0,0,0,0,0,0,0,0,1,0,2,1,2,27.6
767,M Gaines,CAR,TE,11,0,0,0,0,0,12,155,2,0,0,0,0,2.5,27.5
768,Stanford Routt,LV,CB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.8,27.4
769,Billy Volek,TEN,QB,6,474,4,2,3,0,0,0,0,0,0,0,0,4.5,27.26
770,Kevin Walter,CIN,WR,16,0,0,0,0,0,19,211,1,0,0,0,0,1.7,27.1
771,R Heard,ATL,S,16,0,0,0,0,0,0,0,0,0,0,0,1,1.7,27
771,Q Morgan,PIT,WR,16,0,0,0,0,0,9,150,2,0,0,0,0,1.7,27
773,T Johnson,HOU,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,1.8,26.9
774,B Franks,GB,TE,10,0,0,0,0,0,25,207,1,0,0,0,0,2.7,26.7
775,D Scott,LAC,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,1.7,26.6
776,S Johnson,MIN,NT,10,0,0,0,0,0,0,0,0,0,0,0,0,2.6,26.5
776,M Hawthorne,LAR,S,5,0,0,0,0,0,0,0,0,0,1,0,1,5.3,26.5
778,N Harris,MIN,LB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.8,26.4
779,Corey Williams,GB,DT,12,0,0,0,0,0,0,0,0,2,0,0,0,2.2,26.2
780,Ken Hamlin,SEA,DB,6,0,0,0,0,0,0,0,0,0,0,0,0,4.3,26
781,J Johnson,CIN,FB,16,0,0,0,14,0,12,65,3,0,0,0,0,1.6,25.9
782,Jim Sorgi,IND,QB,5,444,3,1,1,0,0,0,0,0,0,0,0,5.2,25.86
783,C Rogers,DET,WR,9,0,0,0,0,0,14,197,1,0,0,0,0,2.9,25.7
784,Brandon McGowan,CHI,FS,8,0,0,0,0,0,0,0,0,0,0,0,0,3.2,25.5
784,J Payton,TEN,RB,13,0,0,0,105,2,6,30,0,0,0,0,0,2,25.5
784,Cedric Benson,CHI,RB,9,0,0,0,272,0,1,3,0,0,0,0,0,2.8,25.5
787,Craig Terrill,SEA,DT,16,0,0,0,0,0,0,0,0,2,0,0,1,1.6,25.4
788,T Hall,SF,DE,16,0,0,0,0,0,0,0,0,0.5,0,2,0,1.6,25.3
788,Matt Schobel,CIN,TE,16,0,0,0,0,0,18,193,1,0,0,0,0,1.6,25.3
790,R Hymes,BAL,WR,16,0,0,0,0,0,11,132,2,0,0,0,0,1.6,25.2
791,L McCoy,ARI,WR,10,0,0,0,0,0,18,191,1,0,0,0,0,2.5,25.1
792,A Davis,NE,WR,9,0,0,0,0,0,9,190,1,0,0,0,0,2.8,25
792,O Ruff,CLE,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.6,25
792,K Lewis,SF,S,16,0,0,0,0,0,0,0,0,0,1,0,0,1.6,25
795,H Poteat,NE,CB,10,0,0,0,0,0,0,0,0,1,0,1,0,2.5,24.9
796,M Williams,CIN,SS,4,0,0,0,0,0,0,0,0,0,1,0,0,6.1,24.5
796,A Plummer,SF,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,8.2,24.5
796,S Brandon,DEN,SS,14,0,0,0,0,0,0,0,0,0,0,1,1,1.8,24.5
799,M Strong,SEA,WR,16,0,0,0,78,0,22,166,0,0,0,0,0,1.5,24.4
800,Ken Dorsey,SF,QB,3,481,2,2,11,0,0,0,0,0,0,0,0,8.1,24.34
801,T Jackson,LAR,DT,16,0,0,0,0,0,0,0,0,2.5,0,1,0,1.5,24.3
802,Matt Wilhelm,LAC,LB,16,0,0,0,0,0,0,0,0,1,1,1,0,1.5,24.2
802,Duce Staley,PIT,RB,5,0,0,0,148,1,6,34,0,0,0,0,0,4.8,24.2
804,N Herron,GB,RB,5,0,0,0,121,2,0,0,0,0,0,0,0,4.8,24.1
805,G Wrighster,JAX,WR,16,0,0,0,0,0,13,120,2,0,0,0,0,1.5,24
805,G Gardner,IND,LB,11,0,0,0,0,0,0,0,0,1,1,0,0,2.2,24
805,D Pope,MIA,LB,12,0,0,0,0,0,0,0,0,0,0,1,0,2,24
808,W Henderson,GB,RB,16,0,0,0,-5,0,30,264,0,0,0,0,0,1.5,23.9
809,D Looker,LAR,WR,16,0,0,0,0,0,23,237,0,0,0,0,0,1.5,23.7
809,Justin Tuck,NYG,DE,14,0,0,0,0,0,0,0,0,1,0,1,0,1.7,23.7
811,Jacques Cesaire,LAC,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,1.5,23.5
811,Seth Williams,NYG,DB,8,0,0,0,0,0,0,0,0,0,2,0,0,2.9,23.5
811,James Sanders,NE,DB,10,0,0,0,0,0,0,0,0,0,1,0,1,2.4,23.5
811,Chase Blackburn,NYG,OLB,15,0,0,0,0,0,0,0,0,0,1,0,1,1.6,23.5
811,W Holdman,WAS,LB,14,0,0,0,0,0,0,0,0,0,0,0,1,1.7,23.5
811,Jerricho Cotchery,NYJ,WR,16,0,0,0,4,0,19,251,0,0,0,0,0,1.5,23.5
811,Dwan Edwards,BAL,NT,12,0,0,0,0,0,0,0,0,0,0,1,0,2,23.5
818,Vinny Testaverde,NYJ,QB,6,777,1,6,4,2,0,0,0,0,0,0,0,3.9,23.48
819,A Whitted,LV,WR,16,0,0,0,51,0,14,183,0,0,0,0,0,1.5,23.4
820,T Carter,NYG,WR,15,0,0,0,46,0,10,186,0,0,0,0,0,1.5,23.2
821,Matt Roth,MIA,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,1.4,23.1
822,T France,PHI,K,3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,23
822,L Walls,DEN,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,3.3,23
822,S Alexander,DEN,TE,16,0,0,0,0,0,21,170,1,0,0,0,0,1.4,23
825,Nick Davenport,GB,RB,5,0,0,0,105,2,2,3,0,0,0,0,0,4.6,22.8
826,L Woods,DET,LB,6,0,0,0,0,0,0,0,0,1,0,0,0,3.8,22.6
827,A Franklin,BAL,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,1.5,22.1
828,S Smith,CIN,DT,13,0,0,0,0,0,0,0,0,0,0,0,0,1.7,22
828,Todd Johnson,CHI,DB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.6,22
830,Chad Pennington,NYJ,QB,3,530,2,3,27,0,0,0,0,0,0,0,0,7.3,21.9
831,D Patten,WAS,WR,9,0,0,0,0,0,22,217,0,0,0,0,0,2.4,21.7
832,M Ware,PHI,CB,16,0,0,0,0,0,0,0,0,0,0,1,1,1.3,21.5
833,D Wilcox,BAL,TE,13,0,0,0,0,0,20,154,1,0,0,0,1,1.6,21.4
834,S Rayburn,PHI,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,1.3,21.3
